"GCXH","XZQHMC","KKMC","FXLX","GCSJ","HPZL","HP","CLPPXH"
"320300108959918927","铜山县","徐州市铜山县G311徐州-西峡K207江苏徐州-G311-苏皖界省际卡口","1","2023/12/24 2:05:15","02","苏C82***","-"
"320300108959919663","高速五大队","G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口","1","2023/12/24 2:06:23","01","鲁PW5***","-"
"320300108959919554","铜山县","徐州市铜山县G104北京-福州K744江苏徐州-G104-苏鲁界省际卡口","1","2023/12/24 2:06:29","02","苏C9A***","-"
"320300108959919989","邳州市","徐州市邳州市S251枣睢线K5江苏徐州-S251-苏鲁界省际卡口","1","2023/12/24 2:07:20","-","鲁GZ8***","-"
"320300108959921062","铜山县","徐州市铜山县G311徐州-西峡K207江苏徐州-G311-苏皖界省际卡口","1","2023/12/24 2:09:20","02","皖LLQ***","-"
"320300108959922216","铜山县","徐州市铜山县G311徐州-西峡K207江苏徐州-G311-苏皖界省际卡口","1","2023/12/24 2:11:31","02","皖L93***","-"
"320300108959922354","邳州市","徐州市邳州市S250宿邳线K1江苏徐州-S250-苏鲁界省际卡口","1","2023/12/24 2:11:50","01","鲁Q07***","-"
"320300108959922747","高速五大队","G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口","1","2023/12/24 2:12:13","01","赣F17***","-"
"320300108959922783","高速五大队","G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口","1","2023/12/24 2:12:13","01","赣F17***","-"
"320300108959922727","邳州市","徐州市邳州市S250宿邳线K1江苏徐州-S250-苏鲁界省际卡口","1","2023/12/24 2:12:33","51","冀D5D***","-"
"320300108959924234","铜山县","徐州市铜山县G311徐州-西峡K207江苏徐州-G311-苏皖界省际卡口","1","2023/12/24 2:15:36","02","苏CE9***","-"
"320300108959925369","丰县","徐州市丰县G518518国道K358马楼公路站省际卡口","1","2023/12/24 2:17:33","01","鲁RL9***","-"
"320300108959925246","邳州市","徐州市邳州市S251枣睢线K5江苏徐州-S251-苏鲁界省际卡口","1","2023/12/24 2:17:34","02","苏CK0***","-"
"320300108959925817","邳州市","徐州市邳州市S250宿邳线K1江苏徐州-S250-苏鲁界省际卡口","1","2023/12/24 2:18:28","02","鲁QM0***","-"
"320300108959926486","铜山县","徐州市铜山县G311徐州-西峡K207江苏徐州-G311-苏皖界省际卡口","1","2023/12/24 2:19:37","02","苏C71***","-"
"320300108959926574","铜山县","徐州市铜山县G311徐州-西峡K207江苏徐州-G311-苏皖界省际卡口","1","2023/12/24 2:19:46","52","苏CD9***","-"
"320300108959927638","铜山县","徐州市铜山县G311徐州-西峡K207江苏徐州-G311-苏皖界省际卡口","1","2023/12/24 2:21:42","02","皖LT7***","-"
"320300108959928364","铜山县","徐州市铜山县G104北京-福州K744江苏徐州-G104-苏鲁界省际卡口","1","2023/12/24 2:23:00","02","鲁DYD***","-"
"320300108959929231","铜山县","徐州市铜山县G310连云港-天水K310江苏徐州-G310-苏皖界省际卡口","1","2023/12/24 2:24:32","02","苏CUQ***","-"
"320300108959929535","邳州市","徐州市邳州市S251枣睢线K5江苏徐州-S251-苏鲁界省际卡口","1","2023/12/24 2:25:23","52","苏CD6***","-"
"320300108959929626","铜山县","徐州市铜山县G104北京-福州K744江苏徐州-G104-苏鲁界省际卡口","1","2023/12/24 2:25:33","02","苏C66***","-"
"320300108959930071","丰县","徐州市丰县G518518国道K358马楼公路站省际卡口","1","2023/12/24 2:26:09","02","苏C9N***","-"
"320300108959930944","睢宁县","徐州市睢宁县S325淮宿线K63(325省道)63K+100M东侧-向西卡口市际卡口","2","2023/12/24 2:27:56","01","沪FA2***","-"
"320300108959931269","高速五大队","G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口","1","2023/12/24 2:28:26","01","辽LB8***","-"
"320300108959931888","铜山县","徐州市铜山县G104北京-福州K744江苏徐州-G104-苏鲁界省际卡口","1","2023/12/24 2:30:00","52","苏CDV***","-"
"320300108959932622","新沂市","徐州市新沂市G235国道235K10江苏徐州-G235-交界市际卡口","1","2023/12/24 2:31:35","-","苏CM6***","未知厂商0牌-未知系列0-未知年款2"
"320300108959932716","新沂市","徐州市新沂市G235国道235K10江苏徐州-G235-交界市际卡口","1","2023/12/24 2:31:48","02","苏N57***","-"
"320300108959933392","新沂市","徐州市新沂市G235国道235K10江苏徐州-G235-交界市际卡口","1","2023/12/24 2:33:13","01","鲁L57***","-"
"320300108959934055","睢宁县","徐州市睢宁县S325淮宿线K63(325省道)63K+100M东侧-向西卡口市际卡口","2","2023/12/24 2:34:34","-","1AHG***","-"
"320300108959935713","丰县","徐州市丰县G518518国道K358马楼公路站省际卡口","1","2023/12/24 2:37:51","01","苏CMV***","-"
"320300108959935860","高速五大队","G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口","1","2023/12/24 2:38:05","02","鲁R90***","-"
"320300108959935869","高速五大队","G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口","1","2023/12/24 2:38:05","02","鲁R90***","-"
"320300108959936164","高速五大队","G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口","1","2023/12/24 2:38:43","01","赣F95***","-"
"320300108959936510","铜山县","徐州市铜山县G311徐州-西峡K207江苏徐州-G311-苏皖界省际卡口","1","2023/12/24 2:39:43","02","苏CZL***","-"
"320300108959936747","邳州市","徐州市邳州市S250宿邳线K1江苏徐州-S250-苏鲁界省际卡口","1","2023/12/24 2:40:10","01","鲁Q06***","-"
"320300108959937235","铜山县","徐州市铜山县G104北京-福州K744江苏徐州-G104-苏鲁界省际卡口","1","2023/12/24 2:41:04","02","苏CU7***","-"
"320300108959937743","沛县","徐州市沛县S253郑沛龙线K0江苏徐州-S253-苏鲁界省际卡口","1","2023/12/24 2:42:13","-","鲁PLC***","-"
"320300108959938381","铜山县","徐州市铜山县G104北京-福州K744江苏徐州-G104-苏鲁界省际卡口","1","2023/12/24 2:43:36","02","苏CD5***","-"
"320300108959938669","丰县","徐州市丰县G518518国道K358马楼公路站省际卡口","1","2023/12/24 2:44:11","02","苏CC9***","-"
"320300108959939019","铜山县","徐州市铜山县G311徐州-西峡K207江苏徐州-G311-苏皖界省际卡口","1","2023/12/24 2:45:10","02","苏C17***","-"
"320300108959939197","睢宁县","徐州市睢宁县S325淮宿线K63(325省道)63K+100M东侧-向西卡口市际卡口","2","2023/12/24 2:45:25","02","豫N61***","-"
"320300108959939499","铜山县","徐州市铜山县G104北京-福州K744江苏徐州-G104-苏鲁界省际卡口","1","2023/12/24 2:46:09","-","B317***","-"
"320300108959940197","新沂市","徐州市新沂市G235国道235K10江苏徐州-G235-交界市际卡口","1","2023/12/24 2:47:36","01","苏CKJ***","-"
"320300108959941226","铜山县","徐州市铜山县G310连云港-天水K310江苏徐州-G310-苏皖界省际卡口","1","2023/12/24 2:49:41","52","苏CDL***","-"
"320300108959941389","高速五大队","G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口","1","2023/12/24 2:49:44","01","冀DS9***","-"
"320300108959941481","铜山县","徐州市铜山县G311徐州-西峡K207江苏徐州-G311-苏皖界省际卡口","1","2023/12/24 2:50:11","02","苏C37***","-"
"320300108959941681","邳州市","徐州市邳州市S250宿邳线K1江苏徐州-S250-苏鲁界省际卡口","1","2023/12/24 2:50:42","-","T914***","-"
"320300108959942611","铜山县","徐州市铜山县G311徐州-西峡K207江苏徐州-G311-苏皖界省际卡口","1","2023/12/24 2:52:42","02","苏C81***","-"
"320300108959943306","沛县","徐州市沛县S253郑沛龙线K0江苏徐州-S253-苏鲁界省际卡口","1","2023/12/24 2:54:30","02","鲁V61***","-"
"320300108959943677","睢宁县","徐州市睢宁县G104北京-福州K873江苏徐州-G104-苏皖界省际卡口","1","2023/12/24 2:55:10","02","苏C32***","-"
"320300108959944176","铜山县","徐州市铜山县G104北京-福州K744江苏徐州-G104-苏鲁界省际卡口","1","2023/12/24 2:56:26","-","苏JA3***","-"
"320300108959944417","高速五大队","G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口","1","2023/12/24 2:56:39","01","沪FA5***","-"
"320300108959945107","高速五大队","G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口","1","2023/12/24 2:58:11","01","沪DT1***","-"
"320300108959945243","睢宁县","徐州市睢宁县S325淮宿线K63(325省道)63K+100M东侧-向西卡口市际卡口","2","2023/12/24 2:58:46","01","鲁PT5***","-"
"320300108959945564","新沂市","徐州市新沂市G235国道235K10江苏徐州-G235-交界市际卡口","1","2023/12/24 2:59:38","01","苏CLJ***","-"
"320300108959945962","高速五大队","G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口","1","2023/12/24 3:00:09","01","冀ET4***","-"
"320300108959945974","睢宁县","徐州市睢宁县S325淮宿线K63(325省道)63K+100M东侧-向西卡口市际卡口","2","2023/12/24 3:00:26","01","鲁Q93***","-"
"320300108959946335","铜山县","徐州市铜山县G311徐州-西峡K207江苏徐州-G311-苏皖界省际卡口","1","2023/12/24 3:01:20","02","苏C38***","-"
"320300108959946349","铜山县","徐州市铜山县G311徐州-西峡K207江苏徐州-G311-苏皖界省际卡口","1","2023/12/24 3:01:23","02","苏C9F***","-"
"320300108959946515","铜山县","徐州市铜山县G104北京-福州K744江苏徐州-G104-苏鲁界省际卡口","1","2023/12/24 3:01:51","02","苏C9L***","-"
"320300108959946993","铜山县","徐州市铜山县G311徐州-西峡K207江苏徐州-G311-苏皖界省际卡口","1","2023/12/24 3:02:52","52","皖LD7***","-"
"320300108959947782","邳州市","徐州市邳州市S250宿邳线K1江苏徐州-S250-苏鲁界省际卡口","1","2023/12/24 3:04:52","01","鲁UP8***","-"
"320300108959948376","邳州市","徐州市邳州市S250宿邳线K1江苏徐州-S250-苏鲁界省际卡口","1","2023/12/24 3:06:11","51","鲁Q66***","-"
"320300108959948494","新沂市","徐州市新沂市G235国道235K10江苏徐州-G235-交界市际卡口","1","2023/12/24 3:06:23","01","苏CLQ***","-"
"320300108959948770","铜山县","徐州市铜山县G311徐州-西峡K207江苏徐州-G311-苏皖界省际卡口","1","2023/12/24 3:06:58","02","皖LT6***","-"
"320300108959949733","邳州市","徐州市邳州市S250宿邳线K1江苏徐州-S250-苏鲁界省际卡口","1","2023/12/24 3:09:12","01","鲁VY7***","-"
"320300108959952160","铜山县","徐州市铜山县G104北京-福州K744江苏徐州-G104-苏鲁界省际卡口","1","2023/12/24 3:14:36","02","苏C9E***","-"
"320300108959952391","铜山县","徐州市铜山县G311徐州-西峡K207江苏徐州-G311-苏皖界省际卡口","1","2023/12/24 3:14:59","02","苏C28***","-"
"320300108959954664","丰县","徐州市丰县G518518国道K358马楼公路站省际卡口","1","2023/12/24 3:20:07","02","苏E0Q***","-"
"320300108959955217","邳州市","徐州市邳州市S250宿邳线K1江苏徐州-S250-苏鲁界省际卡口","1","2023/12/24 3:21:36","01","鲁Q82***","-"
"320300108959955598","铜山县","徐州市铜山县G311徐州-西峡K207江苏徐州-G311-苏皖界省际卡口","1","2023/12/24 3:22:18","02","苏CE1***","-"
"320300108959956948","新沂市","徐州市新沂市G235国道235K10江苏徐州-G235-交界市际卡口","1","2023/12/24 3:25:39","01","苏NCW***","-"
"320300108959958827","新沂市","徐州市新沂市S323连徐线K10阿湖卡口-323省道连云港交界市际卡口","1","2023/12/24 3:30:08","01","苏CTN***","-"
"320300108959959393","丰县","徐州市丰县G518518国道K358马楼公路站省际卡口","1","2023/12/24 3:31:27","02","苏C61***","-"
"320300108959959403","邳州市","徐州市邳州市S251枣睢线K5江苏徐州-S251-苏鲁界省际卡口","1","2023/12/24 3:31:31","02","鲁Q64***","-"
"320300108959959676","新沂市","徐州市新沂市S323连徐线K10阿湖卡口-323省道连云港交界市际卡口","1","2023/12/24 3:32:12","01","苏CTF***","-"
"320300108959960293","丰县","徐州市丰县G518518国道K358马楼公路站省际卡口","1","2023/12/24 3:33:32","-","鲁R91***","奥赛牌-未知系列0-未知年款0"
"320300108959960257","铜山县","徐州市铜山县G206烟台-汕头K816江苏徐州-G206-苏皖界省际卡口","1","2023/12/24 3:33:36","02","苏C31***","-"
"320300108959960302","新沂市","徐州市新沂市G235国道235K10江苏徐州-G235-交界市际卡口","1","2023/12/24 3:33:42","02","鲁QT6***","-"
"320300108959961307","邳州市","徐州市邳州市S251枣睢线K5江苏徐州-S251-苏鲁界省际卡口","1","2023/12/24 3:36:07","52","苏CD2***","-"
"320300108959961498","铜山县","徐州市铜山县G104北京-福州K744江苏徐州-G104-苏鲁界省际卡口","1","2023/12/24 3:36:35","-","苏C28***","-"
"320300108959961589","新沂市","徐州市新沂市G235国道235K10江苏徐州-G235-交界市际卡口","1","2023/12/24 3:36:48","01","苏CMT***","-"
"320300108959962090","沛县","徐州市沛县S253郑沛龙线K0江苏徐州-S253-苏鲁界省际卡口","1","2023/12/24 3:38:02","-","冀01***","-"
"320300108959963276","铜山县","徐州市铜山县G311徐州-西峡K207江苏徐州-G311-苏皖界省际卡口","1","2023/12/24 3:40:27","02","苏C79***","-"
"320300108959963537","铜山县","徐州市铜山县G311徐州-西峡K207江苏徐州-G311-苏皖界省际卡口","1","2023/12/24 3:41:06","-","宁C37***","-"
"320300108959964824","丰县","徐州市丰县G518518国道K358马楼公路站省际卡口","1","2023/12/24 3:43:55","02","苏CG2***","-"
"320300108959965630","邳州市","徐州市邳州市S250宿邳线K1江苏徐州-S250-苏鲁界省际卡口","1","2023/12/24 3:46:17","01","鲁Q66***","-"
"320300108959965975","铜山县","徐州市铜山县G311徐州-西峡K207江苏徐州-G311-苏皖界省际卡口","1","2023/12/24 3:47:08","02","苏C99***","-"
"320300108959966028","邳州市","徐州市邳州市S250宿邳线K1江苏徐州-S250-苏鲁界省际卡口","1","2023/12/24 3:47:22","-","鲁Q57***","-"
"320300108959966097","邳州市","徐州市邳州市S250宿邳线K1江苏徐州-S250-苏鲁界省际卡口","1","2023/12/24 3:47:31","01","鲁Q67***","-"
"320300108959966149","沛县","徐州市沛县S253郑沛龙线K0江苏徐州-S253-苏鲁界省际卡口","1","2023/12/24 3:47:37","02","豫A00***","-"
"320300108959966679","沛县","徐州市沛县S253郑沛龙线K0江苏徐州-S253-苏鲁界省际卡口","1","2023/12/24 3:48:56","02","苏CX0***","-"
"320300108959966855","高速五大队","G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口","1","2023/12/24 3:49:01","01","鲁PX8***","-"
"320300108959966836","铜山县","徐州市铜山县G311徐州-西峡K207江苏徐州-G311-苏皖界省际卡口","1","2023/12/24 3:49:18","02","苏CH1***","-"
"320300108959967037","邳州市","徐州市邳州市S250宿邳线K1江苏徐州-S250-苏鲁界省际卡口","1","2023/12/24 3:49:49","01","鲁JD9***","-"
"320300108959967067","铜山县","徐州市铜山县G311徐州-西峡K207江苏徐州-G311-苏皖界省际卡口","1","2023/12/24 3:49:51","02","皖SN8***","-"
"320300108959967106","邳州市","徐州市邳州市S250宿邳线K1江苏徐州-S250-苏鲁界省际卡口","1","2023/12/24 3:50:03","01","鲁Q56***","-"
"320300108959967293","新沂市","徐州市新沂市S323连徐线K10阿湖卡口-323省道连云港交界市际卡口","1","2023/12/24 3:50:29","01","豫J31***","-"
"320300108959967470","铜山县","徐州市铜山县G311徐州-西峡K207江苏徐州-G311-苏皖界省际卡口","1","2023/12/24 3:50:48","02","皖LT9***","-"
"320300108959967589","铜山县","徐州市铜山县G310连云港-天水K310江苏徐州-G310-苏皖界省际卡口","1","2023/12/24 3:51:02","-","京A91***","-"
"320300108959967583","邳州市","徐州市邳州市S250宿邳线K1江苏徐州-S250-苏鲁界省际卡口","1","2023/12/24 3:51:08","01","鲁RN5***","-"
"320300108959967817","铜山县","徐州市铜山县G206烟台-汕头K816江苏徐州-G206-苏皖界省际卡口","1","2023/12/24 3:51:33","-","京FX3***","-"
"320300108959967792","邳州市","徐州市邳州市S250宿邳线K1江苏徐州-S250-苏鲁界省际卡口","1","2023/12/24 3:51:40","02","苏N95***","-"
"320300108959967955","丰县","徐州市丰县G518518国道K358马楼公路站省际卡口","1","2023/12/24 3:51:48","01","苏CKF***","赛风牌-未知系列0-未知年款0"
"320300108959968201","新沂市","徐州市新沂市S323连徐线K10阿湖卡口-323省道连云港交界市际卡口","1","2023/12/24 3:52:35","01","豫EE3***","-"
"320300108959968601","高速五大队","G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口","1","2023/12/24 3:53:07","02","苏CQ9***","-"
"320300108959968442","邳州市","徐州市邳州市S250宿邳线K1江苏徐州-S250-苏鲁界省际卡口","1","2023/12/24 3:53:08","01","冀B12***","-"
"320300108959968879","睢宁县","徐州市睢宁县S325淮宿线K63(325省道)63K+100M东侧-向西卡口市际卡口","2","2023/12/24 3:54:04","01","鲁Q95***","-"
"320300108959969551","高速五大队","G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口","1","2023/12/24 3:55:28","01","晋D58***","-"
